user_id,number_of_subscription_cycles,ordered_yesterday,favorite_cuisines
110084,1,FALSE,"['chinese', 'mediterranean', 'korean', 'vegetarian', 'middle-eastern', 'japanese', 'italian', 'latin']"
100077,6+,FALSE,"['middle-eastern', 'american', 'latin', 'mediterranean', 'italian', 'chinese', 'japanese', 'vegetarian', 'indian', 'thai']"
111651,0,FALSE,"['middle-eastern', 'american', 'japanese', 'korean', 'vegetarian', 'indian', 'chinese', 'mediterranean', 'latin', 'thai']"
100189,6+,TRUE,"['japanese', 'middle-eastern', 'korean', 'latin']"
107158,1,TRUE,"['latin', 'japanese', 'indian', 'mediterranean']"
102463,2,FALSE,"['italian', 'mediterranean', 'vegetarian']"
101092,6+,FALSE,"['vegetarian', 'american', 'italian', 'japanese', 'middle-eastern', 'chinese', 'korean', 'thai']"
105665,0,FALSE,"['indian', 'chinese', 'italian', 'mediterranean', 'middle-eastern', 'vegetarian']"
104637,0,TRUE,"['indian', 'vegetarian', 'middle-eastern', 'american', 'mediterranean', 'korean', 'japanese', 'latin', 'italian']"
104815,1,FALSE,['chinese']
101530,6+,TRUE,"['middle-eastern', 'korean', 'vegetarian', 'italian']"
111275,2,FALSE,[]
108490,2,TRUE,"['mediterranean', 'indian', 'american', 'middle-eastern', 'italian', 'japanese', 'vegetarian']"
110109,2,TRUE,['latin']
104080,2,TRUE,"['italian', 'vegetarian', 'middle-eastern', 'latin', 'thai', 'japanese', 'chinese']"
104858,0,FALSE,"['mediterranean', 'chinese', 'vegetarian', 'indian', 'middle-eastern', 'thai', 'american']"
106179,1,TRUE,['middle-eastern']
104566,2,TRUE,['vegetarian']
108846,0,TRUE,"['thai', 'indian', 'chinese', 'american', 'korean', 'mediterranean', 'italian']"
110287,0,TRUE,"['american', 'indian']"
109425,6+,TRUE,"['vegetarian', 'mediterranean', 'middle-eastern', 'chinese', 'latin', 'italian', 'korean', 'american', 'japanese', 'thai']"
103895,0,TRUE,"['vegetarian', 'thai', 'mediterranean', 'indian', 'middle-eastern', 'chinese', 'american', 'japanese']"
106330,0,TRUE,"['thai', 'vegetarian', 'indian', 'american', 'korean', 'mediterranean', 'latin', 'japanese', 'italian']"
111677,2,TRUE,['thai']
104982,6+,TRUE,"['indian', 'mediterranean', 'korean', 'latin']"
108745,0,TRUE,"['thai', 'italian', 'indian', 'latin', 'middle-eastern', 'korean', 'chinese', 'mediterranean', 'vegetarian', 'american']"
105558,1,FALSE,"['thai', 'japanese', 'mediterranean', 'american']"
110125,1,TRUE,[]
100819,1,TRUE,"['italian', 'japanese', 'korean', 'indian', 'latin']"
110772,1,FALSE,['indian']
103997,0,TRUE,"['american', 'middle-eastern', 'japanese', 'thai', 'vegetarian', 'indian', 'korean']"
100598,2,FALSE,"['latin', 'middle-eastern', 'indian', 'vegetarian', 'chinese', 'japanese', 'italian', 'thai', 'mediterranean']"
104473,2,TRUE,"['korean', 'thai', 'indian', 'vegetarian', 'japanese']"
110898,1,TRUE,"['chinese', 'thai', 'middle-eastern', 'vegetarian', 'mediterranean', 'indian']"
107246,2,TRUE,"['american', 'mediterranean', 'thai', 'chinese', 'japanese', 'latin', 'indian', 'vegetarian', 'italian', 'korean']"
105548,2,FALSE,"['american', 'thai', 'latin', 'italian', 'middle-eastern', 'japanese', 'chinese', 'mediterranean', 'indian', 'vegetarian']"
108833,6+,TRUE,"['mediterranean', 'thai', 'vegetarian', 'chinese', 'latin', 'middle-eastern', 'japanese', 'italian', 'indian']"
105335,1,TRUE,"['american', 'italian', 'chinese', 'thai']"
110787,0,TRUE,"['latin', 'middle-eastern', 'chinese', 'thai']"
103735,1,FALSE,[]
100337,2,TRUE,"['latin', 'american', 'thai', 'mediterranean', 'japanese']"
107365,1,TRUE,"['thai', 'latin', 'japanese', 'american', 'vegetarian', 'italian']"
102518,0,FALSE,"['american', 'chinese', 'italian', 'thai', 'mediterranean', 'indian', 'japanese', 'middle-eastern', 'korean', 'latin']"
107376,2,TRUE,"['thai', 'korean', 'japanese']"
106222,2,TRUE,"['thai', 'indian', 'mediterranean', 'latin', 'chinese', 'american', 'middle-eastern']"
110505,1,FALSE,"['american', 'mediterranean', 'italian', 'thai', 'japanese']"
103555,0,TRUE,[]
101302,0,TRUE,"['mediterranean', 'middle-eastern', 'chinese', 'latin', 'thai', 'italian']"
110122,0,FALSE,"['korean', 'vegetarian', 'american']"
108520,2,TRUE,"['chinese', 'japanese', 'middle-eastern', 'thai', 'italian', 'vegetarian', 'mediterranean', 'american']"
111929,1,FALSE,"['mediterranean', 'italian', 'indian']"
107675,6+,TRUE,[]
110303,1,TRUE,"['korean', 'american', 'thai', 'chinese', 'vegetarian', 'latin', 'italian', 'mediterranean', 'indian']"
107267,2,TRUE,"['indian', 'latin', 'chinese', 'japanese', 'mediterranean']"
101580,,FALSE,[]
108790,1,FALSE,"['latin', 'korean', 'italian', 'vegetarian', 'thai', 'middle-eastern', 'japanese', 'indian', 'mediterranean']"
103789,1,TRUE,"['latin', 'mediterranean', 'chinese', 'italian', 'vegetarian', 'korean', 'indian', 'american']"
107466,6+,TRUE,"['american', 'chinese', 'middle-eastern', 'korean', 'thai', 'mediterranean']"
104059,6+,TRUE,"['korean', 'japanese', 'american', 'indian']"
103737,6+,TRUE,"['chinese', 'vegetarian', 'mediterranean', 'american']"
102444,6+,TRUE,['italian']
105965,2,TRUE,[]
102793,1,TRUE,"['korean', 'chinese', 'latin', 'american', 'thai', 'italian', 'middle-eastern']"
102473,0,FALSE,"['middle-eastern', 'vegetarian', 'italian', 'latin', 'american', 'indian', 'mediterranean', 'japanese']"
102208,1,TRUE,"['mediterranean', 'japanese', 'italian', 'chinese', 'vegetarian', 'thai', 'american', 'middle-eastern', 'korean']"
109276,2,TRUE,"['thai', 'middle-eastern', 'mediterranean', 'indian', 'chinese', 'japanese']"
106611,2,TRUE,"['mediterranean', 'american', 'italian']"
107528,2,TRUE,"['indian', 'middle-eastern', 'latin', 'korean', 'mediterranean', 'thai', 'italian', 'japanese', 'american', 'chinese']"
110365,6+,FALSE,"['japanese', 'latin']"
106977,6+,FALSE,"['indian', 'vegetarian', 'middle-eastern', 'italian', 'chinese']"
105410,6+,TRUE,"['chinese', 'middle-eastern', 'latin', 'indian', 'thai', 'korean', 'vegetarian', 'italian', 'american']"
109735,0,FALSE,"['chinese', 'latin', 'mediterranean', 'korean', 'italian', 'vegetarian']"
102833,6+,FALSE,"['indian', 'latin', 'japanese']"
103010,2,TRUE,['chinese']
109312,1,FALSE,"['chinese', 'italian', 'thai']"
108668,0,TRUE,"['thai', 'vegetarian']"
103534,6+,TRUE,['japanese']
105261,,TRUE,['japanese']
108531,0,TRUE,"['italian', 'japanese', 'chinese', 'mediterranean', 'indian', 'latin', 'american', 'korean', 'vegetarian']"
107618,6+,TRUE,['mediterranean']
101654,6+,TRUE,[]
104203,2,TRUE,"['thai', 'chinese']"
105878,1,FALSE,"['latin', 'chinese']"
108447,0,FALSE,"['american', 'latin', 'japanese', 'vegetarian', 'thai']"
108965,1,TRUE,"['chinese', 'mediterranean', 'italian', 'latin', 'american', 'vegetarian', 'japanese', 'korean']"
103020,2,TRUE,"['italian', 'mediterranean']"
106434,2,TRUE,"['italian', 'korean', 'japanese', 'latin', 'mediterranean', 'vegetarian', 'thai', 'chinese']"
104719,1,TRUE,['italian']
111871,6+,TRUE,"['indian', 'japanese', 'vegetarian', 'korean', 'italian', 'thai', 'latin', 'middle-eastern', 'chinese']"
106244,0,TRUE,"['korean', 'vegetarian', 'latin', 'italian', 'chinese', 'thai', 'american', 'middle-eastern', 'indian']"
108458,0,TRUE,"['american', 'vegetarian', 'korean', 'japanese', 'italian', 'latin', 'chinese']"
103767,0,TRUE,"['thai', 'latin', 'vegetarian', 'american', 'italian', 'mediterranean', 'chinese']"
108442,0,TRUE,"['italian', 'japanese', 'latin', 'korean', 'indian']"
103045,0,TRUE,"['american', 'middle-eastern', 'thai', 'indian', 'chinese', 'japanese', 'italian', 'korean', 'vegetarian', 'mediterranean']"
109273,6+,TRUE,"['indian', 'thai', 'american', 'japanese', 'italian', 'chinese']"
110866,0,TRUE,"['mediterranean', 'middle-eastern', 'indian', 'japanese', 'latin', 'american', 'vegetarian', 'chinese']"
101028,0,TRUE,"['thai', 'american', 'middle-eastern', 'italian', 'latin', 'chinese', 'japanese', 'korean', 'indian', 'vegetarian']"
109422,6+,FALSE,"['middle-eastern', 'italian', 'chinese', 'vegetarian', 'american', 'mediterranean']"
105508,2,TRUE,"['italian', 'latin', 'korean', 'chinese', 'american', 'middle-eastern', 'vegetarian', 'japanese', 'mediterranean', 'thai']"
102816,6+,FALSE,"['american', 'middle-eastern', 'thai', 'chinese', 'mediterranean', 'indian', 'italian', 'latin', 'vegetarian']"
109749,0,TRUE,"['japanese', 'chinese', 'indian', 'korean', 'thai']"
108643,2,FALSE,"['chinese', 'latin']"
102797,2,TRUE,"['thai', 'mediterranean', 'chinese', 'indian', 'korean']"
100708,0,TRUE,"['japanese', 'mediterranean', 'chinese', 'italian', 'thai', 'indian', 'vegetarian']"
105056,0,TRUE,"['thai', 'korean', 'vegetarian', 'japanese', 'latin', 'italian', 'american']"
100507,1,FALSE,"['thai', 'mediterranean', 'japanese', 'chinese', 'middle-eastern', 'korean', 'indian']"
111964,1,TRUE,"['vegetarian', 'mediterranean', 'chinese', 'thai', 'indian', 'middle-eastern']"
102904,6+,FALSE,"['japanese', 'american', 'mediterranean', 'italian']"
103042,6+,TRUE,"['vegetarian', 'chinese', 'italian', 'middle-eastern', 'korean', 'thai']"
108494,,TRUE,"['american', 'italian', 'korean', 'indian']"
100641,0,TRUE,"['chinese', 'middle-eastern']"
110554,1,TRUE,"['japanese', 'chinese', 'american']"
103825,2,FALSE,"['vegetarian', 'thai', 'middle-eastern']"
101718,6+,FALSE,"['american', 'middle-eastern', 'korean', 'japanese', 'mediterranean', 'latin', 'indian', 'thai', 'chinese', 'vegetarian']"
105236,6+,TRUE,"['italian', 'middle-eastern', 'chinese', 'indian', 'mediterranean']"
108211,6+,TRUE,"['indian', 'vegetarian', 'japanese', 'mediterranean', 'middle-eastern']"
105668,2,TRUE,"['middle-eastern', 'korean', 'american', 'japanese', 'vegetarian', 'italian', 'chinese', 'indian', 'mediterranean', 'thai']"
111238,2,FALSE,"['vegetarian', 'italian']"
101321,6+,FALSE,"['middle-eastern', 'korean', 'vegetarian', 'chinese', 'italian', 'mediterranean', 'japanese', 'indian', 'latin', 'american']"
105164,0,FALSE,[]
110220,2,FALSE,"['american', 'latin', 'korean', 'mediterranean', 'japanese', 'middle-eastern', 'vegetarian', 'thai']"
101467,2,FALSE,"['italian', 'indian', 'american', 'japanese', 'chinese', 'latin', 'middle-eastern', 'mediterranean']"
110104,0,FALSE,[]
101783,2,TRUE,"['middle-eastern', 'korean', 'mediterranean', 'vegetarian', 'japanese']"
104223,2,TRUE,"['american', 'japanese', 'thai', 'indian', 'middle-eastern', 'korean', 'italian']"
111855,2,TRUE,"['vegetarian', 'middle-eastern', 'chinese', 'thai', 'american', 'mediterranean', 'indian', 'japanese', 'korean', 'italian']"
106774,2,TRUE,"['middle-eastern', 'italian']"
107955,1,FALSE,"['chinese', 'mediterranean', 'middle-eastern', 'latin', 'thai']"
109175,6+,TRUE,"['italian', 'middle-eastern']"
111360,0,TRUE,"['thai', 'indian', 'korean', 'vegetarian', 'italian', 'chinese', 'mediterranean', 'american', 'latin']"
102603,0,TRUE,"['thai', 'indian', 'chinese', 'american', 'vegetarian']"
102241,1,TRUE,"['chinese', 'thai', 'japanese', 'vegetarian', 'latin', 'korean']"
111933,6+,TRUE,[]
105389,2,TRUE,"['mediterranean', 'indian', 'vegetarian', 'korean', 'middle-eastern']"
103949,0,FALSE,"['italian', 'indian', 'korean', 'middle-eastern', 'thai', 'mediterranean', 'latin', 'japanese', 'american', 'vegetarian']"
111129,6+,TRUE,"['japanese', 'thai', 'italian']"
109440,1,TRUE,"['korean', 'chinese', 'vegetarian', 'thai', 'latin', 'japanese', 'middle-eastern', 'indian']"
100427,2,TRUE,[]
101146,6+,TRUE,['thai']
103695,1,TRUE,[]
103035,1,TRUE,"['middle-eastern', 'chinese', 'italian', 'indian', 'japanese', 'mediterranean', 'thai']"
105756,1,TRUE,"['mediterranean', 'american', 'korean', 'japanese', 'latin', 'italian', 'vegetarian', 'chinese', 'thai', 'middle-eastern']"
109391,1,FALSE,"['chinese', 'mediterranean', 'american', 'indian', 'vegetarian', 'korean', 'italian']"
110413,0,TRUE,"['thai', 'korean', 'japanese', 'latin', 'middle-eastern', 'mediterranean', 'italian']"
100274,2,TRUE,"['japanese', 'middle-eastern', 'indian', 'mediterranean', 'vegetarian', 'chinese', 'thai', 'american', 'korean', 'latin']"
108511,2,TRUE,['mediterranean']
101448,1,TRUE,"['korean', 'vegetarian', 'chinese', 'latin', 'middle-eastern', 'american']"
102119,0,FALSE,"['korean', 'mediterranean', 'american']"
101200,2,FALSE,"['italian', 'middle-eastern', 'american', 'chinese', 'latin', 'vegetarian', 'indian', 'korean', 'mediterranean']"
109240,2,FALSE,"['chinese', 'american', 'japanese', 'vegetarian']"
106656,6+,TRUE,"['italian', 'japanese', 'vegetarian', 'chinese', 'thai', 'middle-eastern', 'indian', 'mediterranean', 'american', 'latin']"
111989,2,TRUE,['thai']
111787,0,FALSE,"['italian', 'mediterranean', 'korean', 'japanese', 'middle-eastern', 'thai']"
106607,2,TRUE,"['mediterranean', 'american', 'chinese', 'italian', 'vegetarian', 'latin', 'thai']"
111239,2,TRUE,"['latin', 'korean', 'japanese', 'chinese', 'indian', 'middle-eastern', 'vegetarian']"
107469,1,TRUE,[]
103724,6+,TRUE,"['middle-eastern', 'korean', 'italian', 'chinese', 'mediterranean', 'thai', 'vegetarian', 'latin', 'japanese', 'indian']"
104635,6+,TRUE,"['chinese', 'american', 'mediterranean', 'korean', 'italian', 'thai']"
108003,6+,TRUE,"['american', 'korean', 'japanese', 'middle-eastern', 'chinese', 'latin']"
107718,0,TRUE,"['indian', 'vegetarian', 'japanese', 'chinese']"
103536,0,TRUE,"['thai', 'chinese', 'mediterranean', 'latin', 'japanese', 'american', 'vegetarian']"
103173,6+,FALSE,"['latin', 'thai']"
101846,1,TRUE,"['latin', 'middle-eastern', 'chinese', 'indian', 'japanese', 'mediterranean']"
102023,1,FALSE,"['middle-eastern', 'italian', 'american', 'mediterranean', 'indian']"
109793,1,FALSE,['indian']
102113,1,TRUE,"['mediterranean', 'latin', 'chinese', 'indian', 'korean', 'japanese', 'vegetarian', 'american']"
101588,0,TRUE,"['japanese', 'chinese', 'mediterranean', 'thai', 'italian', 'american', 'latin', 'korean', 'vegetarian', 'middle-eastern']"
102621,1,TRUE,[]
111982,6+,TRUE,"['japanese', 'thai', 'latin', 'indian', 'mediterranean', 'korean', 'american']"
103470,2,TRUE,"['vegetarian', 'thai', 'middle-eastern', 'american', 'latin']"
106793,1,FALSE,"['indian', 'vegetarian', 'thai', 'italian', 'middle-eastern']"
101431,6+,TRUE,"['indian', 'italian', 'middle-eastern', 'korean']"
108026,0,TRUE,"['korean', 'japanese']"
109263,2,TRUE,"['indian', 'middle-eastern', 'korean', 'thai', 'mediterranean', 'american']"
106170,0,TRUE,"['mediterranean', 'indian', 'latin', 'italian']"
111563,6+,FALSE,"['latin', 'indian', 'vegetarian', 'thai', 'chinese', 'italian', 'japanese', 'korean', 'mediterranean']"
110163,6+,TRUE,"['latin', 'vegetarian', 'indian', 'mediterranean', 'chinese']"
111938,1,TRUE,"['japanese', 'mediterranean', 'american', 'middle-eastern', 'korean', 'indian']"
101757,2,FALSE,[]
109967,2,TRUE,[]
101594,0,FALSE,"['american', 'indian', 'vegetarian', 'japanese', 'latin', 'middle-eastern', 'thai', 'italian']"
107034,2,FALSE,"['mediterranean', 'middle-eastern', 'thai', 'japanese', 'latin', 'indian', 'chinese', 'vegetarian', 'italian']"
110831,1,TRUE,"['thai', 'mediterranean', 'indian']"
107894,2,TRUE,"['vegetarian', 'mediterranean', 'japanese']"
100044,,TRUE,"['korean', 'middle-eastern', 'chinese']"
100546,1,TRUE,[]
106278,6+,TRUE,"['japanese', 'middle-eastern', 'korean']"
109668,6+,TRUE,[]
108392,2,FALSE,"['chinese', 'italian', 'korean', 'mediterranean', 'vegetarian', 'latin', 'indian']"
106900,1,TRUE,[]
108153,1,FALSE,"['american', 'korean', 'indian', 'japanese', 'mediterranean', 'middle-eastern', 'thai', 'latin']"
103117,1,FALSE,"['american', 'korean', 'italian', 'chinese', 'middle-eastern', 'mediterranean']"
105737,6+,TRUE,"['latin', 'korean', 'japanese', 'middle-eastern']"
101061,1,TRUE,"['italian', 'vegetarian']"
100944,0,TRUE,"['thai', 'latin', 'italian', 'middle-eastern', 'vegetarian', 'mediterranean', 'korean']"
101038,0,TRUE,[]
109855,6+,TRUE,"['indian', 'vegetarian', 'mediterranean', 'latin', 'korean', 'italian', 'american', 'chinese', 'japanese']"
110127,6+,TRUE,"['latin', 'mediterranean']"
100648,1,TRUE,"['japanese', 'korean', 'american', 'indian', 'chinese', 'mediterranean']"
104636,0,TRUE,"['italian', 'american', 'mediterranean', 'thai', 'latin']"
106327,1,FALSE,[]
105989,1,FALSE,[]
104360,2,FALSE,"['japanese', 'mediterranean', 'latin', 'thai', 'korean', 'chinese', 'american', 'italian']"
100866,1,TRUE,"['chinese', 'indian', 'middle-eastern', 'italian', 'latin', 'korean', 'japanese', 'american']"
103169,1,TRUE,"['mediterranean', 'american']"
103165,0,TRUE,['korean']
100561,2,TRUE,"['middle-eastern', 'thai', 'american', 'mediterranean', 'latin', 'vegetarian', 'italian', 'indian', 'korean', 'japanese']"
105437,2,FALSE,"['middle-eastern', 'korean', 'italian', 'latin', 'american']"
111859,2,TRUE,"['american', 'latin', 'korean', 'middle-eastern', 'japanese', 'vegetarian', 'thai', 'indian', 'italian', 'chinese']"
107101,0,TRUE,"['korean', 'mediterranean', 'chinese', 'american', 'japanese', 'italian']"
104408,2,FALSE,"['vegetarian', 'italian', 'latin', 'american', 'chinese']"
110598,6+,TRUE,"['middle-eastern', 'italian', 'thai', 'american', 'mediterranean', 'indian', 'japanese', 'chinese', 'latin']"
111499,,TRUE,"['chinese', 'korean', 'american', 'latin', 'italian', 'mediterranean', 'indian', 'japanese']"
100229,6+,TRUE,"['japanese', 'italian', 'mediterranean', 'indian']"
110264,0,TRUE,"['italian', 'mediterranean', 'chinese', 'korean']"
109029,0,FALSE,"['thai', 'indian', 'italian', 'american']"
102987,1,TRUE,"['mediterranean', 'middle-eastern', 'japanese']"
100796,0,TRUE,"['mediterranean', 'chinese', 'middle-eastern', 'thai', 'indian', 'korean']"
101310,1,TRUE,"['italian', 'mediterranean', 'latin', 'thai', 'american']"
102962,1,TRUE,"['vegetarian', 'italian', 'korean']"
106015,6+,TRUE,['american']
106612,1,TRUE,"['japanese', 'korean', 'vegetarian', 'mediterranean', 'latin', 'italian']"
106553,0,TRUE,"['italian', 'chinese', 'middle-eastern', 'mediterranean', 'japanese', 'indian']"
104925,6+,FALSE,"['italian', 'middle-eastern', 'latin', 'japanese']"
110181,2,TRUE,"['mediterranean', 'latin']"
105564,0,FALSE,['mediterranean']
107741,2,FALSE,"['mediterranean', 'vegetarian']"
106146,1,TRUE,"['thai', 'latin', 'mediterranean', 'chinese', 'italian', 'american']"
105999,6+,TRUE,"['middle-eastern', 'indian']"
110341,2,TRUE,['korean']
106934,2,TRUE,"['latin', 'middle-eastern', 'indian', 'mediterranean', 'thai']"
110461,,FALSE,"['indian', 'chinese', 'italian', 'latin', 'thai', 'vegetarian', 'american', 'japanese', 'korean']"
109755,,FALSE,"['chinese', 'italian', 'latin', 'mediterranean', 'middle-eastern', 'korean', 'thai', 'american', 'indian', 'japanese']"
103012,6+,TRUE,"['chinese', 'japanese']"
102300,2,TRUE,"['american', 'japanese']"
102196,2,TRUE,"['chinese', 'latin', 'korean']"
102167,0,FALSE,"['middle-eastern', 'italian', 'chinese', 'korean', 'thai', 'indian', 'latin', 'japanese', 'mediterranean', 'vegetarian']"
107631,1,FALSE,"['italian', 'korean', 'thai', 'indian', 'mediterranean', 'vegetarian', 'middle-eastern']"
110261,0,TRUE,[]
108005,0,TRUE,"['japanese', 'latin', 'italian', 'korean']"
104227,2,TRUE,[]
100067,1,TRUE,"['middle-eastern', 'american', 'indian', 'chinese', 'thai', 'vegetarian', 'mediterranean', 'italian']"
110396,0,TRUE,"['indian', 'vegetarian', 'korean']"
106713,6+,FALSE,"['latin', 'indian']"
100545,,FALSE,"['american', 'korean', 'indian', 'chinese']"
102699,6+,FALSE,"['middle-eastern', 'vegetarian', 'korean', 'chinese', 'thai', 'mediterranean', 'latin', 'american']"
110298,6+,FALSE,"['indian', 'mediterranean']"
106664,1,TRUE,"['indian', 'italian', 'middle-eastern']"
105183,6+,TRUE,"['indian', 'latin', 'middle-eastern', 'japanese', 'vegetarian', 'mediterranean', 'korean', 'chinese', 'italian']"
106530,2,FALSE,"['chinese', 'indian', 'italian', 'vegetarian', 'japanese', 'middle-eastern', 'korean', 'thai', 'latin']"
105977,1,FALSE,"['korean', 'middle-eastern', 'latin', 'italian', 'japanese', 'vegetarian', 'thai', 'indian']"
104913,1,TRUE,"['american', 'indian', 'japanese']"
106852,2,FALSE,"['korean', 'indian', 'mediterranean', 'american', 'thai']"
101418,2,TRUE,"['italian', 'japanese']"
109985,2,FALSE,"['chinese', 'american', 'italian', 'japanese', 'mediterranean', 'vegetarian', 'thai', 'indian', 'latin']"
105583,1,TRUE,"['latin', 'japanese', 'middle-eastern', 'thai', 'vegetarian', 'chinese', 'mediterranean']"
102388,,TRUE,"['korean', 'thai', 'vegetarian']"
103807,1,FALSE,[]
101290,0,TRUE,"['vegetarian', 'american', 'thai', 'middle-eastern', 'italian', 'korean', 'indian', 'latin', 'japanese', 'chinese']"
110089,6+,TRUE,"['japanese', 'mediterranean', 'korean', 'italian', 'middle-eastern', 'chinese', 'american']"
103239,0,FALSE,"['indian', 'italian', 'middle-eastern', 'thai', 'latin']"
105468,2,FALSE,"['vegetarian', 'japanese', 'middle-eastern', 'indian', 'chinese', 'korean', 'italian', 'american', 'thai']"
109384,2,FALSE,"['italian', 'chinese', 'mediterranean', 'middle-eastern', 'american', 'indian', 'japanese', 'vegetarian']"
108236,2,TRUE,"['american', 'indian']"
105108,1,FALSE,['vegetarian']
109873,2,TRUE,"['korean', 'thai', 'american', 'middle-eastern', 'italian', 'vegetarian', 'latin', 'mediterranean']"
103022,1,FALSE,"['thai', 'chinese']"
104498,1,TRUE,"['thai', 'mediterranean', 'korean', 'american']"
100292,1,FALSE,"['chinese', 'thai', 'latin', 'vegetarian', 'japanese', 'italian', 'mediterranean', 'korean', 'indian']"
100802,2,TRUE,"['italian', 'vegetarian']"
108646,1,TRUE,"['chinese', 'thai', 'middle-eastern', 'vegetarian', 'korean']"
110103,0,TRUE,"['indian', 'chinese']"
101864,0,TRUE,"['vegetarian', 'latin', 'american', 'korean']"
109447,1,TRUE,"['latin', 'indian', 'middle-eastern', 'chinese', 'vegetarian', 'italian', 'korean']"
102438,1,TRUE,"['italian', 'vegetarian', 'chinese']"
105369,0,TRUE,"['italian', 'thai', 'chinese', 'latin']"
109803,1,TRUE,"['latin', 'thai', 'italian']"
101158,1,TRUE,"['indian', 'korean', 'italian', 'mediterranean', 'japanese', 'thai', 'vegetarian', 'middle-eastern', 'latin', 'chinese']"
105442,0,TRUE,[]
105480,1,TRUE,['latin']
102835,1,TRUE,"['indian', 'italian', 'american', 'korean', 'chinese', 'middle-eastern', 'japanese']"
101506,6+,TRUE,['american']
103992,1,FALSE,"['chinese', 'japanese', 'american', 'middle-eastern', 'latin']"
108766,6+,TRUE,"['italian', 'vegetarian', 'middle-eastern', 'latin']"
103386,1,TRUE,"['middle-eastern', 'italian', 'mediterranean', 'american', 'vegetarian']"
100838,1,TRUE,"['middle-eastern', 'latin', 'vegetarian', 'mediterranean', 'indian', 'japanese']"
105008,0,TRUE,"['korean', 'indian', 'mediterranean']"
103283,2,TRUE,"['vegetarian', 'indian', 'latin', 'mediterranean', 'thai', 'american', 'korean', 'middle-eastern', 'japanese']"
100352,1,FALSE,"['chinese', 'thai', 'latin', 'middle-eastern', 'japanese', 'korean', 'italian']"
100321,0,TRUE,"['indian', 'vegetarian', 'latin']"
110892,1,FALSE,[]
107841,0,TRUE,['italian']
100332,0,TRUE,"['japanese', 'vegetarian', 'chinese', 'italian', 'latin', 'indian', 'mediterranean', 'american', 'thai', 'middle-eastern']"
100487,2,TRUE,"['american', 'latin']"
105325,2,TRUE,"['american', 'chinese']"
107668,6+,TRUE,"['korean', 'mediterranean', 'chinese', 'vegetarian', 'middle-eastern', 'italian', 'japanese', 'thai']"
109962,6+,TRUE,['thai']
102870,1,TRUE,"['mediterranean', 'latin', 'japanese', 'vegetarian', 'italian']"
110183,1,TRUE,"['american', 'indian', 'italian', 'middle-eastern', 'vegetarian', 'korean', 'latin', 'japanese', 'chinese', 'mediterranean']"
110828,2,TRUE,['chinese']
107084,1,FALSE,"['korean', 'chinese', 'middle-eastern', 'italian', 'thai', 'mediterranean', 'japanese', 'vegetarian', 'american']"
111455,2,TRUE,['latin']
109519,1,TRUE,"['middle-eastern', 'italian', 'japanese', 'korean', 'indian', 'vegetarian', 'latin', 'thai', 'american', 'chinese']"
108880,6+,TRUE,[]
110205,6+,FALSE,"['vegetarian', 'middle-eastern', 'japanese', 'italian', 'chinese', 'latin']"
101625,0,TRUE,"['chinese', 'japanese', 'american', 'thai', 'vegetarian', 'mediterranean', 'latin', 'italian', 'indian', 'middle-eastern']"
109229,1,TRUE,[]
100357,6+,TRUE,"['korean', 'thai', 'middle-eastern', 'american']"
104923,0,TRUE,"['korean', 'american', 'japanese', 'mediterranean', 'indian', 'vegetarian', 'chinese', 'thai', 'italian']"
103870,6+,TRUE,"['indian', 'vegetarian']"
109274,2,TRUE,"['latin', 'middle-eastern', 'indian', 'korean']"
111424,0,TRUE,[]
106374,2,FALSE,"['thai', 'middle-eastern', 'japanese']"
105949,6+,FALSE,"['italian', 'american', 'indian', 'vegetarian']"
101844,1,FALSE,"['vegetarian', 'mediterranean', 'american', 'indian', 'japanese', 'thai', 'middle-eastern']"
105102,1,TRUE,"['japanese', 'vegetarian', 'american', 'chinese', 'korean', 'middle-eastern', 'mediterranean', 'italian']"
106777,1,TRUE,"['thai', 'italian', 'middle-eastern', 'vegetarian', 'indian', 'japanese']"
100993,1,TRUE,"['korean', 'middle-eastern', 'italian', 'chinese', 'japanese', 'thai', 'american', 'latin', 'indian', 'vegetarian']"
104302,2,TRUE,"['vegetarian', 'mediterranean', 'middle-eastern', 'italian', 'korean', 'thai', 'japanese', 'latin']"
111974,2,FALSE,"['thai', 'vegetarian', 'korean', 'chinese', 'middle-eastern', 'indian']"
110626,0,TRUE,"['latin', 'mediterranean', 'thai', 'american', 'middle-eastern', 'chinese', 'japanese', 'korean', 'indian', 'italian']"
106207,1,TRUE,"['chinese', 'thai', 'vegetarian', 'italian']"
108865,1,TRUE,"['korean', 'japanese', 'latin', 'thai', 'middle-eastern']"
110550,0,TRUE,"['vegetarian', 'american', 'italian', 'indian', 'mediterranean', 'middle-eastern']"
105044,0,FALSE,"['middle-eastern', 'american', 'chinese', 'japanese']"
110071,2,FALSE,['vegetarian']
106962,1,TRUE,"['american', 'middle-eastern', 'latin', 'mediterranean', 'indian', 'italian', 'japanese', 'korean']"
109831,0,FALSE,"['middle-eastern', 'vegetarian', 'korean']"
102814,6+,TRUE,"['thai', 'vegetarian', 'latin', 'japanese']"
105381,0,TRUE,"['indian', 'thai', 'korean']"
108445,6+,FALSE,[]
100910,6+,TRUE,[]
